Gene	Gene Category
OG0174390	protein and non-coding
OG0174390	protein and non-coding
OG0174390	protein and non-coding
OG0174438	protein and non-coding
OG0174438	protein and non-coding
OG0174438	protein and non-coding
OG0174438	protein and non-coding
OG0174438	protein and non-coding
OG0174481	protein and non-coding
OG0174481	protein and non-coding
OG0174481	protein and non-coding
OG0174481	protein and non-coding
OG0174481	protein and non-coding
OG0174510	protein-coding
OG0174510	protein-coding
OG0174510	protein-coding
OG0174510	protein-coding
OG0174510	protein-coding
OG0174556	protein and non-coding
OG0174556	protein and non-coding
OG0174556	protein and non-coding
OG0174556	protein and non-coding
OG0174556	protein and non-coding
OG0174568	protein-coding
OG0174568	protein-coding
OG0174568	protein-coding
OG0174568	protein-coding
OG0174568	protein-coding
OG0174571	protein and non-coding
OG0174571	protein and non-coding
OG0174571	protein and non-coding
OG0174571	protein and non-coding
OG0174571	protein and non-coding
OG0174575	protein and non-coding
OG0174575	protein and non-coding
OG0174575	protein and non-coding
OG0174575	protein and non-coding
OG0174575	protein and non-coding
OG0174677	protein and non-coding
OG0174677	protein and non-coding
OG0174677	protein and non-coding
OG0174677	protein and non-coding
OG0174677	protein and non-coding
OG0174682	protein and non-coding
OG0174682	protein and non-coding
OG0174682	protein and non-coding
OG0174682	protein and non-coding
OG0174682	protein and non-coding
OG0174872	protein and non-coding
OG0174872	protein and non-coding
OG0174872	protein and non-coding
OG0174872	protein and non-coding
OG0174872	protein and non-coding
OG0174906	protein and non-coding
OG0174906	protein and non-coding
OG0174906	protein and non-coding
OG0174906	protein and non-coding
OG0174906	protein and non-coding
OG0174930	protein-coding
OG0174930	protein-coding
OG0174930	protein-coding
OG0174930	protein-coding
OG0174930	protein-coding
OG0175023	protein-coding
OG0175023	protein-coding
OG0175023	protein-coding
OG0175023	protein-coding
OG0175023	protein-coding
OG0175093	protein and non-coding
OG0175093	protein and non-coding
OG0175093	protein and non-coding
OG0175093	protein and non-coding
OG0175093	protein and non-coding
OG0175296	protein-coding
OG0175296	protein-coding
OG0175296	protein-coding
OG0175296	protein-coding
OG0175296	protein-coding
OG0175353	protein and non-coding
OG0175353	protein and non-coding
OG0175353	protein and non-coding
OG0175353	protein and non-coding
OG0175353	protein and non-coding
OG0175359	protein and non-coding
OG0175359	protein and non-coding
OG0175359	protein and non-coding
OG0175359	protein and non-coding
OG0175359	protein and non-coding
OG0175371	protein and non-coding
OG0175371	protein and non-coding
OG0175371	protein and non-coding
OG0175371	protein and non-coding
OG0175371	protein and non-coding
OG0175476	protein and non-coding
OG0175476	protein and non-coding
OG0175476	protein and non-coding
OG0175476	protein and non-coding
OG0175476	protein and non-coding
OG0175484	protein-coding
OG0175484	protein-coding
OG0175484	protein-coding
OG0175484	protein-coding
OG0175484	protein-coding
OG0175518	protein-coding
OG0175518	protein-coding
OG0175518	protein-coding
OG0175518	protein-coding
OG0175518	protein-coding
OG0175529	protein-coding
OG0175529	protein-coding
OG0175529	protein-coding
OG0175529	protein-coding
OG0175529	protein-coding
OG0175586	protein and non-coding
OG0175586	protein and non-coding
OG0175586	protein and non-coding
OG0175586	protein and non-coding
OG0175586	protein and non-coding
OG0175608	protein-coding
OG0175608	protein-coding
OG0175608	protein-coding
OG0175608	protein-coding
OG0175608	protein-coding
OG0175637	protein and non-coding
OG0175637	protein and non-coding
OG0175637	protein and non-coding
OG0175637	protein and non-coding
OG0175637	protein and non-coding
OG0175705	protein-coding
OG0175705	protein-coding
OG0175705	protein-coding
OG0175705	protein-coding
OG0175705	protein-coding
OG0175725	protein and non-coding
OG0175725	protein and non-coding
OG0175725	protein and non-coding
OG0175725	protein and non-coding
OG0175725	protein and non-coding
OG0175746	protein and non-coding
OG0175746	protein and non-coding
OG0175746	protein and non-coding
OG0175746	protein and non-coding
OG0175746	protein and non-coding
OG0175764	protein-coding
OG0175764	protein-coding
OG0175764	protein-coding
OG0175764	protein-coding
OG0175764	protein-coding
OG0175841	protein and non-coding
OG0175841	protein and non-coding
OG0175841	protein and non-coding
OG0175841	protein and non-coding
OG0175841	protein and non-coding
OG0175977	protein and non-coding
OG0175977	protein and non-coding
OG0175977	protein and non-coding
OG0175977	protein and non-coding
OG0175977	protein and non-coding
OG0175989	protein and non-coding
OG0175989	protein and non-coding
OG0175989	protein and non-coding
OG0175989	protein and non-coding
OG0175989	protein and non-coding
OG0176065	protein and non-coding
OG0176065	protein and non-coding
OG0176065	protein and non-coding
OG0176065	protein and non-coding
OG0176065	protein and non-coding
OG0176121	protein-coding
OG0176121	protein-coding
OG0176121	protein-coding
OG0176121	protein-coding
OG0176121	protein-coding
OG0176193	protein and non-coding
OG0176193	protein and non-coding
OG0176193	protein and non-coding
OG0176193	protein and non-coding
OG0176193	protein and non-coding
OG0176200	protein and non-coding
OG0176200	protein and non-coding
OG0176200	protein and non-coding
OG0176200	protein and non-coding
OG0176200	protein and non-coding
OG0176297	protein-coding
OG0176297	protein-coding
OG0176297	protein-coding
OG0176297	protein-coding
OG0176297	protein-coding
OG0176325	protein and non-coding
OG0176325	protein and non-coding
OG0176325	protein and non-coding
OG0176325	protein and non-coding
OG0176325	protein and non-coding
OG0176402	protein and non-coding
OG0176402	protein and non-coding
OG0176402	protein and non-coding
OG0176402	protein and non-coding
OG0176402	protein and non-coding
OG0176440	protein and non-coding
OG0176440	protein and non-coding
OG0176440	protein and non-coding
OG0176440	protein and non-coding
OG0176440	protein and non-coding
OG0176474	protein and non-coding
OG0176474	protein and non-coding
OG0176474	protein and non-coding
OG0176474	protein and non-coding
OG0176474	protein and non-coding
OG0176531	protein-coding
OG0176531	protein-coding
OG0176531	protein-coding
OG0176531	protein-coding
OG0176531	protein-coding
OG0176663	protein and non-coding
OG0176663	protein and non-coding
OG0176663	protein and non-coding
OG0176663	protein and non-coding
OG0176663	protein and non-coding
OG0176735	protein and non-coding
OG0176735	protein and non-coding
OG0176735	protein and non-coding
OG0176735	protein and non-coding
OG0176735	protein and non-coding
OG0176819	protein and non-coding
OG0176819	protein and non-coding
OG0176819	protein and non-coding
OG0176819	protein and non-coding
OG0176819	protein and non-coding
OG0176854	protein and non-coding
OG0176854	protein and non-coding
OG0176854	protein and non-coding
OG0176854	protein and non-coding
OG0176854	protein and non-coding
OG0176959	protein-coding
OG0176959	protein-coding
OG0176959	protein-coding
OG0176959	protein-coding
OG0176959	protein-coding
OG0176976	protein-coding
OG0176976	protein-coding
OG0176976	protein-coding
OG0176976	protein-coding
OG0176976	protein-coding
OG0177080	protein and non-coding
OG0177080	protein and non-coding
OG0177080	protein and non-coding
OG0177080	protein and non-coding
OG0177080	protein and non-coding
OG0177124	protein-coding
OG0177124	protein-coding
OG0177124	protein-coding
OG0177124	protein-coding
OG0177124	protein-coding
OG0177260	protein-coding
OG0177260	protein-coding
OG0177260	protein-coding
OG0177260	protein-coding
OG0177260	protein-coding
OG0177368	protein-coding
OG0177368	protein-coding
OG0177368	protein-coding
OG0177368	protein-coding
OG0177368	protein-coding
OG0177477	protein-coding
OG0177477	protein-coding
OG0177477	protein-coding
OG0177477	protein-coding
OG0177477	protein-coding
OG0177514	protein and non-coding
OG0177514	protein and non-coding
OG0177514	protein and non-coding
OG0177514	protein and non-coding
OG0177514	protein and non-coding
OG0177642	protein-coding
OG0177642	protein-coding
OG0177642	protein-coding
OG0177642	protein-coding
OG0177642	protein-coding
OG0177674	protein and non-coding
OG0177674	protein and non-coding
OG0177674	protein and non-coding
OG0177674	protein and non-coding
OG0177674	protein and non-coding
OG0177689	protein-coding
OG0177689	protein-coding
OG0177689	protein-coding
OG0177689	protein-coding
OG0177689	protein-coding
OG0177847	protein-coding
OG0177847	protein-coding
OG0177847	protein-coding
OG0177847	protein-coding
OG0177847	protein-coding
OG0177860	protein-coding
OG0177860	protein-coding
OG0177860	protein-coding
OG0177860	protein-coding
OG0177860	protein-coding
OG0177926	protein-coding
OG0177926	protein-coding
OG0177926	protein-coding
OG0177926	protein-coding
OG0177926	protein-coding
OG0178021	protein and non-coding
OG0178021	protein and non-coding
OG0178021	protein and non-coding
OG0178021	protein and non-coding
OG0178021	protein and non-coding
OG0178337	protein and non-coding
OG0178337	protein and non-coding
OG0178337	protein and non-coding
OG0178337	protein and non-coding
OG0178337	protein and non-coding
OG0178372	protein and non-coding
OG0178372	protein and non-coding
OG0178372	protein and non-coding
OG0178372	protein and non-coding
OG0178372	protein and non-coding
OG0178375	protein and non-coding
OG0178375	protein and non-coding
OG0178375	protein and non-coding
OG0178375	protein and non-coding
OG0178375	protein and non-coding
OG0178412	protein-coding
OG0178412	protein-coding
OG0178412	protein-coding
OG0178412	protein-coding
OG0178412	protein-coding
OG0178431	protein and non-coding
OG0178431	protein and non-coding
OG0178431	protein and non-coding
OG0178431	protein and non-coding
OG0178431	protein and non-coding
OG0178434	protein and non-coding
OG0178434	protein and non-coding
OG0178434	protein and non-coding
OG0178434	protein and non-coding
OG0178434	protein and non-coding
OG0178470	protein and non-coding
OG0178470	protein and non-coding
OG0178470	protein and non-coding
OG0178470	protein and non-coding
OG0178470	protein and non-coding
OG0178521	protein and non-coding
OG0178521	protein and non-coding
OG0178521	protein and non-coding
OG0178521	protein and non-coding
OG0178521	protein and non-coding
OG0178560	protein and non-coding
OG0178560	protein and non-coding
OG0178560	protein and non-coding
OG0178560	protein and non-coding
OG0178560	protein and non-coding
OG0178578	protein and non-coding
OG0178578	protein and non-coding
OG0178578	protein and non-coding
OG0178578	protein and non-coding
OG0178578	protein and non-coding
OG0178607	protein and non-coding
OG0178607	protein and non-coding
OG0178607	protein and non-coding
OG0178607	protein and non-coding
OG0178607	protein and non-coding
OG0178615	protein and non-coding
OG0178615	protein and non-coding
OG0178615	protein and non-coding
OG0178615	protein and non-coding
OG0178615	protein and non-coding
OG0178747	protein and non-coding
OG0178747	protein and non-coding
OG0178747	protein and non-coding
OG0178747	protein and non-coding
OG0178747	protein and non-coding
OG0178807	protein and non-coding
OG0178807	protein and non-coding
OG0178807	protein and non-coding
OG0178807	protein and non-coding
OG0178807	protein and non-coding
OG0178825	protein and non-coding
OG0178825	protein and non-coding
OG0178825	protein and non-coding
OG0178825	protein and non-coding
OG0178825	protein and non-coding
OG0178875	protein-coding
OG0178875	protein-coding
OG0178875	protein-coding
OG0178875	protein-coding
OG0178875	protein-coding
OG0178926	protein and non-coding
OG0178926	protein and non-coding
OG0178926	protein and non-coding
OG0178926	protein and non-coding
OG0178926	protein and non-coding
OG0178958	protein and non-coding
OG0178958	protein and non-coding
OG0178958	protein and non-coding
OG0178958	protein and non-coding
OG0178958	protein and non-coding
OG0178989	protein and non-coding
OG0178989	protein and non-coding
OG0178989	protein and non-coding
OG0178989	protein and non-coding
OG0178989	protein and non-coding
OG0179077	protein and non-coding
OG0179077	protein and non-coding
OG0179077	protein and non-coding
OG0179077	protein and non-coding
OG0179077	protein and non-coding
OG0179129	protein-coding
OG0179129	protein-coding
OG0179129	protein-coding
OG0179129	protein-coding
OG0179129	protein-coding
OG0179158	protein and non-coding
OG0179158	protein and non-coding
OG0179158	protein and non-coding
OG0179158	protein and non-coding
OG0179158	protein and non-coding
OG0179196	protein and non-coding
OG0179196	protein and non-coding
OG0179196	protein and non-coding
OG0179196	protein and non-coding
OG0179196	protein and non-coding
OG0179214	protein and non-coding
OG0179214	protein and non-coding
OG0179214	protein and non-coding
OG0179214	protein and non-coding
OG0179214	protein and non-coding
OG0179265	protein-coding
OG0179265	protein-coding
OG0179265	protein-coding
OG0179265	protein-coding
OG0179265	protein-coding
OG0179266	protein and non-coding
OG0179266	protein and non-coding
OG0179266	protein and non-coding
OG0179266	protein and non-coding
OG0179266	protein and non-coding
OG0179297	protein and non-coding
OG0179297	protein and non-coding
OG0179297	protein and non-coding
OG0179297	protein and non-coding
OG0179297	protein and non-coding
OG0179312	protein and non-coding
OG0179312	protein and non-coding
OG0179312	protein and non-coding
OG0179312	protein and non-coding
OG0179312	protein and non-coding
OG0179322	protein-coding
OG0179322	protein-coding
OG0179322	protein-coding
OG0179322	protein-coding
OG0179322	protein-coding
OG0179362	protein and non-coding
OG0179362	protein and non-coding
OG0179362	protein and non-coding
OG0179362	protein and non-coding
OG0179362	protein and non-coding
