Name	SRR11794958	SRR11794959	SRR11794960	SRR11794961	SRR11794964	SRR11794965	SRR11794966	SRR17521799	SRR17521800	SRR17521801	SRR17521802	SRR17521803	SRR17521804	SRR17521805	SRR17521806	SRR17521807	SRR17521808	SRR17521809	SRR17521810	SRR17521811	SRR17521812	SRR17521813	SRR17521814	SRR17521815	SRR17521816	SRR17521817	SRR17521818	SRR17521819	SRR17521820	SRR5445534	SRR5445535	SRR5445536	SRR5445537	SRR5445538	SRR5445539	SRR5445540	SRR5445541	SRR5445542	SRR5445543	SRR5445544	SRR5445545	SRR5445546	SRR5445547	SRR5445548	SRR5445549	SRR5445550	SRR5445551	SRR5445552	SRR5445553	SRR5445554	SRR5445555	SRR5445556	SRR5445557	SRR5445558	SRR5445559	SRR5445560	SRR5445561	SRR5445562	SRR5445563	SRR5445564	SRR5445565	SRR5445566	SRR5445567	SRR5445568	SRR5445569	SRR5445570	SRR5445571	SRR5445572	SRR5445573	SRR5445574	SRR5445575	SRR5445576	SRR5445577	SRR5445578	SRR5445579	SRR5445580	SRR5445581	SRR5445582	SRR5445583	SRR5445584	SRR5445585	SRR5445586	SRR5445587	SRR5445588	SRR5445589	SRR5445590	SRR5445591	SRR5445592	SRR5445593	SRR5445594	SRR5445595	SRR5445596	SRR5445597	SRR5445598	SRR5445599	SRR5445600	SRR5445601	SRR5445602	SRR5445603	SRR5445604	SRR5445605	SRR5445606	SRR5445607	SRR5445608	SRR5445609	SRR5445610	SRR5445611	SRR5445612	SRR5445613	SRR5445614	SRR5445615	SRR5445616	SRR5445617	SRR5445618	SRR5445619	SRR5445620	SRR5445621	SRR5445622	SRR5445623	SRR5445624	SRR5445625	SRR5445626	SRR5445627	SRR5445628	SRR5445629	SRR7704027	SRR7704028	SRR7704029	SRR7704030	SRR7704031	SRR7704032	SRR7704033	SRR7704034	SRR7704035	SRR7704036	SRR7704037
Sevir.3G386900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G386800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G386500.1	0.768858	0.662727	0.730693	0.518941	1.34592	0.919267	0.42988	0	0.171113	0.065077	0	0	0.062911	0.351242	0.12623	0.125752	0.207857	0.14575	0.170492	0.118815	0.104597	0.21533	0	0.216278	0.151	0.119642	0.164402	0.319947	0.350684	0.242421	0	0.31535	0.398344	0.086968	0.746729	0.203075	0	0.261744	0.389716	0.246267	0	0.080989	0.275023	0.081465	0.087081	0.216204	0.194063	0.167879	0.091014	0.279737	0.526104	0.391985	0.194215	0.112661	0.361702	0.172698	0.146194	0.170643	0.607804	0.72314	0.677269	0.270438	0.389504	0.234193	1.86199	0.826454	0.595087	0.299226	0.04472	0.268027	0.178076	0.23527	0.431847	0	0.408694	2.52951	0.447859	1.0117	0.266201	0.765192	0.240416	0.510977	0.292103	0.309588	0.41875	0.355645	0.098985	0.311363	1.05035	0.644393	0	0.139488	1.14805	0.900065	0.963484	1.12777	1.62866	0.198755	0.62821	1.33708	1.3738	0.217025	0.686513	0.437729	0.388557	1.12362	0.353467	0.234727	1.32383	1.89585	2.79858	1.22743	0.996648	0.671979	1.4478	1.27834	2.8785	1.23603	0.954261	1.8022	1.66218	2.02201	0.608738	2.11652	1.08079	0.350698	0.319943	0.164401	0.119641	0.151001	0.216279	0	0.215348	0.104594	0.118808	0.170491
Sevir.3G386400.1	0	0	0.11182	0.112887	0	0.108788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134355	0	0	0	0.218874	0.114358	0.246694	0.368566	0	0	0.13783	0	0.258629	0	0.11246	0	0.242279	0	0.11951	0.105326	0.346159	0	0.129128	0	0	0	0	0	0	0	0.438015	0.130115	0	0	0	0.465564	0	0.656007	0	0.597241	0	0	0.399875	0	0	0	0	0	0	0	0	0.839092	0	0.264964	0.197979	0.672862	0.373901	0	0	0.545584	0.343666	1.30916	0.884253	2.54366	0.454424	1.97671	0.641979	0.469803	0.18914	0.376234	0.75369	0.288065	0.654049	0.689224	0.358983	0.522297	0.695924	0	0.493549	0	0.408197	0.799598	1.3096	0	1.15421	0.399018	0.422916	0	0.31894	0	0	0.609106	0.141611	1.33191	0.300168	0.382564	0.186871	0	0	0.134348	0	0	0	0	0	0	0	0	0
Sevir.3G386100.1	0	0.037401	0.035059	0	0	0.033925	0	0	0	0	0.135006	0.07353	0.060381	0	0.060606	0.060379	0	0	0	0.057033	0.15066	0	0	0	0.048328	0	0	0	0	0.155404	0	0	0	0	0	0	0	0.041944	0	0	0	0	0.044077	0.078333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134862	0.053492	0	0	0	0	0	0	0	0.095916	0	0	0.057085	0	0	0	0	0.131493	0	0	0	0	0	0	0	0	0	0	0	0.059889	0	0	0	0	0	0.066596	0	0	0	0	0	0	0	0	0	0	0.124549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048329	0	0	0	0.150654	0.05703	0
Sevir.3G385800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G385100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110362	0	0	0	0	0.118204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255562	0	0	0.363299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110367	0	0	0	0	0	0	0	0	0	0
Sevir.3G385000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G384900.3	3.44064	3.5886	2.75634	2.22689	3.73874	3.71825	3.14672	2.06066	2.83144	2.18645	2.22048	1.95526	2.73091	2.49933	1.50319	1.93599	1.67792	1.82637	3.3872	2.40831	2.46469	2.39767	2.95745	2.33961	1.94352	1.87766	1.98683	1.92035	2.26984	0.598643	1.22855	0.99	0.899511	0.625978	0.929329	1.32584	0.684425	0.846191	1.13375	0.903188	0.608369	0.588009	0.847475	0.953955	0.849116	0.510836	0.569605	0.939742	0.747061	0.843263	0.425686	1.00519	0.956803	1.0574	1.50535	1.46565	0.843212	0.839522	0.990474	0.817774	1.3475	0.400356	0.667773	0.661124	0.825637	0.335035	1.03815	0.811795	0.274823	0.36732	0.63897	1.29608	0.818294	0.641175	0.482104	0.59849	0.877801	3.10265	2.49281	3.21687	3.23217	2.81702	2.83758	3.22419	2.84021	3.01402	2.96474	2.87713	3.41556	2.92754	3.06889	2.88624	3.43584	2.52134	3.64756	2.77088	2.9544	3.27537	3.14066	3.92534	2.81833	3.99922	3.11452	4.04412	4.08168	3.2914	4.36334	5.12081	2.83589	5.49747	4.39254	5.52539	4.05472	3.6954	4.37967	5.30695	4.78349	6.04992	3.96487	5.26096	3.88466	3.32741	4.11181	4.66804	5.89253	2.26993	1.92035	1.98681	1.87764	1.94353	2.33961	2.95703	2.39807	2.46452	2.40814	3.38719
Sevir.3G384700.1	2.28285	3.43383	3.06131	3.86052	3.33474	2.38329	2.8756	6.3781	7.51845	5.93031	6.40737	5.96078	5.51061	6.80937	8.15115	7.38576	7.44458	8.19573	6.70622	5.91962	5.24395	5.97308	6.06679	6.24542	6.18074	6.22025	7.26933	6.985	7.30717	4.36802	3.66847	4.57765	3.55265	4.30299	5.09196	5.39494	3.83439	3.48383	3.57698	3.72901	3.95603	5.21427	3.84908	4.42626	7.08521	4.15592	4.92667	4.13401	5.11796	3.91561	4.62587	2.65231	3.32666	1.6183	2.51593	1.88726	1.8194	2.15755	2.92808	4.12914	3.81666	4.21318	3.0363	3.67147	4.86334	6.02965	7.22568	5.88362	3.44374	3.80516	5.4355	5.77895	4.43758	5.80754	4.96766	3.89766	3.16109	4.87197	4.81479	5.54156	4.01541	4.08111	5.51921	4.35391	4.06917	4.50906	5.13046	5.05793	4.26164	4.60651	5.25182	4.33447	3.85706	3.79529	3.49063	4.40859	4.32326	4.12572	4.97654	7.02207	4.96615	3.94918	4.94543	5.94067	5.58944	5.69978	4.47025	5.46369	5.32621	5.4062	6.10891	5.59703	4.89941	5.1617	4.61205	5.32614	4.63771	6.38062	4.81488	6.14153	4.04479	5.68113	4.9124	6.44474	5.73465	7.30746	6.98498	7.26928	6.2202	6.18079	6.24542	6.06599	5.97387	5.24367	5.91923	6.70619
Sevir.3G384400.1	0.461536	0.490923	0.73759	0.679237	0.470727	0.713125	0.467988	1.47323	1.59133	1.73348	1.56109	1.28677	0.914865	1.52566	1.40218	0.83835	2.05001	1.47946	0.935355	0.677324	1.06231	1.22809	0.975938	0.867862	0.925756	1.02321	0.974189	1.71399	1.71469	0.649349	0.580944	1.14008	0.614897	0.671169	0.817495	1.1749	0.901444	1.14895	1.81265	0.580463	0.325852	1.22315	0.913618	0.863997	1.06042	0.751052	0.715947	0.918947	0.876041	0.719527	1.40589	1.42681	0.749892	0.651373	0.986242	0.629223	0.625945	0.694423	0.570664	0.966051	0.870764	1.0461	0.786204	1.69436	1.10025	1.90641	1.4969	1.05868	1.35046	0.725856	1.03161	1.24691	0.520397	1.29092	1.34716	1.45209	1.15073	1.24944	1.54236	1.31268	0.649961	1.06849	0.501062	0.677986	1.22693	0.595523	0.955686	0.96218	0.676211	0.74724	0.391292	0.628065	0.646625	0.669556	1.09392	0.686428	0.858208	0.896438	0.808978	1.33976	1.12349	1.17332	0.641148	0.814239	0.374877	1.15808	0.908666	1.36027	0.332875	1.00174	1.61774	0.962301	1.27855	1.21143	1.60621	1.12299	2.44389	1.44115	1.27472	1.45892	0.822111	1.10697	0.901864	1.74339	1.34152	1.71476	1.71398	0.974183	1.0232	0.925764	0.867864	0.975803	1.22824	1.06225	0.677281	0.935351
Sevir.3G384300.1	0	0.067362	0	0.064118	0.096897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049243	0	0	0.03786	0	0.035357	0	0	0	0	0	0	0	0	0	0.075304	0	0	0	0.040591	0	0	0	0	0	0.050117	0	0.049508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112773	0	0	0	0	0	0	0	0	0.039021	0	0	0	0	0	0	0	0.044036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G384000.5	4.06145	4.29542	4.40436	4.94338	5.04188	4.14631	4.53315	13.5532	12.8752	11.9761	9.7408	9.75307	9.27534	10.3367	9.22591	8.39054	8.86517	11.2524	13.2492	13.7029	11.4174	12.3686	11.9181	10.9624	12.2953	7.73804	9.59563	10.108	12.0737	1.59313	2.40964	2.08892	1.28808	1.94023	2.66444	2.31024	2.14247	1.77519	1.88552	1.69792	2.64858	1.80558	2.48924	2.02709	2.60961	1.45443	1.6902	1.73927	2.49583	1.71828	1.13093	1.85664	3.20455	1.81934	2.07088	2.23301	1.47908	2.97675	2.11403	1.8348	2.5683	1.08105	1.90448	1.66583	2.47292	1.60483	2.17018	1.61287	0.924528	1.21638	2.26663	2.20362	1.53491	1.0755	1.2885	1.41582	3.30593	3.8695	4.20447	3.71222	3.98343	3.38838	3.43226	3.96993	4.75417	3.4085	3.97187	3.70861	3.96129	3.4645	3.48043	2.6614	2.38398	2.73777	3.88644	3.20736	2.74855	4.378	3.5926	2.98288	3.52588	4.21343	3.86811	2.73952	3.47621	3.4933	4.87291	3.89045	3.16114	4.46961	3.75035	3.90488	3.62727	4.03126	5.27023	3.57563	4.27909	5.33863	4.13004	3.50063	3.5132	3.79744	4.49463	4.1537	5.8452	12.0742	10.1079	9.59557	7.73797	12.2954	10.9624	11.9164	12.3701	11.4168	13.702	13.2491
Sevir.3G383800.1	0	0	0	0	0.010599	0	0	0.321794	0.163975	0.074866	0.040462	0.077136	0.035932	0.118374	0.036364	0.018123	0.014962	0	0.407122	0.272692	0.451976	0.340071	0.342139	0.372491	0.275051	0.085834	0	0.211213	0.04533	0	0	0	0	0	0	0.011994	0	0	0	0.012121	0	0	0.027083	0	0	0	0	0.037314	0	0	0	0.012843	0	0	0	0	0	0	0	0.016446	0	0	0.032805	0	0	0	0.112054	0	0	0	0	0	0	0	0	0	0	0.091748	0	0	0	0.018895	0.086375	0.018357	0	0	0.102569	0	0.175838	0.133778	0.027698	0.020622	0	0.020564	0.03353	0.018595	0	0	0	0	0.156755	0.064244	0	0.04323	0.038291	0.053309	0.573838	0.013909	0.06794	0	0.020627	0.079081	0	0	0.09701	0.017232	0.058181	0	0.0217	0.061031	0.037775	0.02997	0.018049	0.034917	0.022852	0.045331	0.211213	0	0.085834	0.275053	0.372491	0.342102	0.340126	0.451947	0.272673	0.407121
Sevir.3G383300.1	4.12076	4.76475	3.79802	4.01158	3.64774	3.33513	3.64452	40.5322	42.4154	45.3543	52.8531	32.8961	40.2763	30.3672	37.4377	30.8979	47.1779	29.7044	37.0452	32.0287	43.3549	46.4095	30.3933	26.3522	28.3892	22.7415	46.9566	25.109	43.9481	0	0	0	0	0.046431	0.187685	0.043371	0	0.093182	0	0.08766	0	0.043245	0.048946	0.17399	0	0.092338	0	0.089606	0.097224	0.099568	0	0	0	0	0.048299	0	0.208191	0.060747	0.099867	0	0.241077	0	0.416012	0.250068	0.053736	0.073526	0.173278	0.053249	0	0.228842	0	0.125634	0.403527	0.306062	0	0.145975	0.273327	0	0	0	0.205335	0.068195	0	0	0.149042	0.227789	0	0.13296	0.195011	0	0	0	0.102138	0.073894	0	0	0.368789	0.070717	0	0.237878	0	0	0	0.051921	0	0.095952	0	0.050116	0.061468	0	0	0	0	0	0	0	0	0.062825	0	0.054968	0.068266	0	0	0	0	43.9499	25.1087	46.9564	22.7413	28.3894	26.3524	30.3879	46.4132	43.3535	32.0269	37.045
Sevir.3G383100.3	0.592283	0	0.58446	0	0	0	0	0	0	4.23044	0	0.498966	0.873027	0	1.6337	0	3.42509	0.633628	0.764469	0.798638	0	1.42625	0	1.93017	0.661477	0.79881	0	4.05886	2.30649	0	0.599577	0	0	0.435299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48007	0	0	0.578583	0	0	0	0	0	0	0.778811	0	0	0.462738	0	1.89793	0	1.36303	0	1.43202	0	0	0.610723	0	0	0	0.648303	0	0	0.940498	0	0	0	0	0	1.87977	0	0	0.429944	1.75256	0	1.71769	0.941695	0	0	0	0.436924	0	0	0	1.68575	0	0	0	0	0	0.55693	0	2.30647	4.05835	0	0.798768	0.661437	1.93015	0	1.42608	0	0.798556	0.764408
Sevir.3G382900.1	0	0	0	0	0	0	0	0	0	0	0.049939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G382700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G382200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G382100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G381800.1	3.1993	3.18266	2.96567	3.05833	4.76539	3.57855	3.0217	0.544231	0.505026	0.782167	0.667276	0.533043	0.991276	0.81654	0.439548	0.597279	0.526249	0.461139	0.609995	0.562976	0.364221	0.442331	0.376805	0.41003	0.477603	0.340188	0.24292	0.347711	0.520527	2.90175	4.78065	3.31052	4.21677	3.5709	4.44268	3.62	3.02445	2.96295	5.20599	4.3425	3.03356	4.30917	6.76138	6.24166	5.42785	4.77244	7.97969	7.27919	7.22363	6.36972	5.80566	7.17186	8.44623	4.43981	5.35274	5.27954	3.87106	3.68209	4.19428	4.7824	3.47428	2.08696	3.95674	3.00462	4.55132	4.02435	4.37522	5.82405	3.46794	3.24093	4.9545	7.27414	6.19442	4.26769	5.83403	5.74987	5.9851	10.6682	9.02575	9.37023	7.84166	6.80473	8.52784	9.34862	9.07431	6.76276	8.48421	4.75882	6.89174	7.49505	7.35581	7.5178	7.18713	7.56927	14.1852	11.9219	7.83129	10.858	9.98594	6.92061	10.5615	13.1527	10.872	11.808	17.4918	11.7828	7.82808	12.4529	8.55914	12.0531	12.9989	10.1816	10.9312	10.0411	7.54701	13.0686	11.4743	14.4889	8.61804	11.5098	10.2915	13.0229	9.73914	12.0219	12.985	0.520548	0.347709	0.242918	0.340185	0.477607	0.410031	0.376753	0.442386	0.364203	0.56294	0.609992
Sevir.3G381300.1	3.85188	3.02461	2.77186	2.86964	3.26023	3.51498	3.20599	25.5111	39.1	44.3038	40.0696	33.1952	39.2923	40.8775	32.8331	25.5793	25.3271	26.7621	44.5169	46.3887	48.0471	48.5421	36.7566	38.7089	43.7062	33.8766	25.4348	28.9799	34.0019	1.98466	3.13561	2.46357	1.4636	1.9213	2.41333	1.67253	1.24257	1.42705	2.26549	1.50691	1.50632	1.74727	2.47953	4.02105	3.22671	2.23344	3.45684	4.40472	4.09885	2.86959	1.64773	3.64798	3.40176	2.12207	2.14748	2.05698	1.40047	1.72038	0.695237	0.74578	0.806474	0.179632	0.441137	0.523174	0.849287	0.753228	1.02139	2.02893	0.798177	0.988286	2.56689	3.49858	2.86484	1.56617	1.6741	1.18926	2.18794	2.81466	2.67337	3.07198	1.98375	0.888422	1.28136	1.13981	1.33986	1.73376	1.37757	0.928835	1.49855	1.34688	2.53382	2.18189	2.02114	1.69012	1.80178	1.43503	0.810181	1.35208	1.32767	1.18274	0.841638	1.5316	0.989193	1.2819	2.86181	1.58787	1.69466	1.54084	1.99791	1.5474	2.70429	1.27415	0.985894	1.75979	1.4023	2.05305	1.79006	3.51586	0.619584	2.04871	2.6969	3.31955	2.87743	2.45992	2.22526	34.0032	28.9798	25.4346	33.8763	43.7066	38.7089	36.752	48.5489	48.0443	46.3856	44.5168
Sevir.3G381200.1	0.023254	0.024706	0.038753	0.055152	0.06316	0.037427	0.066184	2.77013	3.65776	3.05685	2.41481	2.73756	3.4421	4.10162	2.49865	1.94714	2.41108	2.09646	5.00353	3.70033	4.35576	4.35867	3.3703	3.94792	3.68241	2.09969	1.96791	2.42373	2.64079	0	0.012443	0	0	0	0	0.017944	0	0	0	0	0	0	0	0	0	0	0	0.009307	0.030041	0	0	0.028815	0	0	0	0.038166	0.021486	0	0	0.012304	0.009974	0	0	0	0	0	0	0	0	0	0	0	0	0.012686	0	0.015143	0	0.017154	0	0	0	0	0	0	0	0	0	0	0.030363	0.028604	0	0	0	0	0	0	0.010947	0.029418	0.046421	0	0.011731	0.028841	0	0.010783	0.014323	0	0.026013	0.010408	0	0	0	0.023671	0.046952	0	0	0	0	0	0.048701	0	0	0.022427	0	0.013067	0	2.6409	2.42374	1.96789	2.09966	3.68244	3.94792	3.36996	4.35941	4.35546	3.70007	5.00351
Sevir.3G381100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G380900.1	8.84984	7.77511	8.70175	8.27709	9.31251	10.8104	7.18865	0.054353	0.144107	0.328909	0.266566	0.290376	0.158398	0.148271	0.119723	0.318139	0.460073	0.429841	0.143343	0.299866	0.297616	0.271852	0.219519	0.364	0.254393	0.226499	0.242607	0.260448	0.420841	17.4404	23.3305	15.4717	12.2005	12.8155	14.3222	12.511	14.6133	12.7302	21.4826	11.5128	16.0413	12.4964	17.3519	23.292	22.1287	19.9248	27.2271	27.0607	25.3962	18.0398	21.7087	18.4784	27.7971	14.6005	13.495	11.1358	12.1909	8.48363	10.7119	5.95266	7.02655	3.5897	8.36633	3.67603	5.06141	7.24357	9.98793	14.3501	15.6862	17.3551	18.537	13.7019	15.6221	13.8893	19.6075	21.0418	18.5468	24.1474	24.5848	12.9547	10.6377	5.73172	7.42501	10.0918	9.36101	7.57575	6.6646	2.51621	5.74079	6.98937	11.2448	10.5921	4.54	5.69208	10.2441	8.36708	3.76824	7.99507	5.23855	8.24665	5.59633	9.07284	7.42514	5.64701	21.7023	5.85516	8.1471	10.4798	6.74289	10.7593	13.7883	8.11453	8.46101	9.76987	6.94797	15.5135	11.4179	22.0272	6.67881	17.4742	10.1557	16.834	19.3367	18.5011	21.7795	0.420858	0.260447	0.242606	0.226497	0.254396	0.364001	0.219488	0.271886	0.2976	0.299847	0.143342
Sevir.3G380800.1	19.377	21.5885	18.3565	18.6459	21.2813	19.1712	21.8995	16.5399	18.6382	19.7408	19.961	20.8088	25.6872	22.0944	21.7226	19.584	19.2564	20.164	23.7668	21.2849	22.2621	19.9045	23.2024	23.0508	19.4841	20.1569	20.5912	23.6424	21.9417	5.69685	11.8448	10.8957	8.62769	7.21254	13.543	10.6699	8.60666	5.713	10.8652	9.15497	8.48215	5.43993	7.75201	9.93671	8.50477	4.6719	8.20995	8.24732	8.25218	8.63101	6.30774	6.37446	8.22048	7.9975	11.0782	10.7188	8.92684	10.5512	7.4096	8.36982	10.4692	4.53438	8.57074	5.71038	9.09441	5.43366	7.90555	5.47054	4.92274	2.43018	8.80845	10.681	6.62789	6.09995	4.05424	5.01561	8.90643	20.5902	19.8285	19.966	22.8652	21.2709	25.6539	27.246	29.3595	20.9287	27.8476	22.9874	28.0206	21.3873	23.9665	21.6424	26.9967	19.4801	23.5291	19.1428	21.2785	21.7735	22.7947	22.7636	25.9751	22.6966	23.6813	24.1309	26.2329	20.7229	30.8135	26.6603	24.1436	29.22	27.6367	30.9244	27.7993	26.1801	26.8646	28.1407	31.2058	31.3088	30.5833	31.3756	22.8219	23.7494	28.8389	30.1543	29.7217	21.9425	23.6423	20.591	20.1567	19.4843	23.0508	23.1994	19.9072	22.2608	21.2835	23.7667
Sevir.3G380600.1	0	0	0	0	0	0	0	0	0	0	0	0	0.041464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G380400.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
